id;nome;popularidade;seguidores;genero;spotify;imagem
2kreKea2n96dXjcyAU9j5N;The Pointer Sisters;67;454867;['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock'];https://open.spotify.com/artist/2kreKea2n96dXjcyAU9j5N;https://i.scdn.co/image/ffc34b0525b4d1a1d098881f7f0272d183db19a2
3nlHsNqwCSvT988ZfSW1Yh;Ronan Keating;67;550624;['dance pop', 'europop', 'neo mellow', 'soft rock'];https://open.spotify.com/artist/3nlHsNqwCSvT988ZfSW1Yh;https://i.scdn.co/image/8a4e39f5f351dd75913c9917c438e1239b9337c1
3WfJ1OtrWI7RViX9DMyEGy;Mayday Parade;67;1064446;['emo', 'neon pop punk', 'pop emo', 'pop punk'];https://open.spotify.com/artist/3WfJ1OtrWI7RViX9DMyEGy;https://i.scdn.co/image/07f8154f28381efd0138616ec8a3adff293a58a1
4FcZfItjVIsfO9TynErl7X;Jubël;67;16673;['swedish pop', 'tropical house'];https://open.spotify.com/artist/4FcZfItjVIsfO9TynErl7X;https://i.scdn.co/image/3aa3768288d19b43ebda58af404594cd49706180
3TVjdmhfFoYJLgBEkkZTBm;John De Sohn;67;82001;['big room', 'dance pop', 'deep pop edm', 'edm', 'swedish pop', 'swedish tropical house', 'tropical house'];https://open.spotify.com/artist/3TVjdmhfFoYJLgBEkkZTBm;https://i.scdn.co/image/90fd1655fc20c35a72a0cfd3a3757c320a29a5c6
6yTYR09WCvsgdnurDW4WQo;DJ Antoine;67;478721;['dance pop', 'edm', 'pop rap', 'tropical house'];https://open.spotify.com/artist/6yTYR09WCvsgdnurDW4WQo;https://i.scdn.co/image/d6acda4b68f4a34b9447cee7ba0ecf8498b74b55
4T2k9bgIoC8bbqjqiEl9vZ;Rhys Lewis;67;155430;['indie anthem-folk', 'indie cafe pop', 'neo mellow', 'pop', 'uk pop'];https://open.spotify.com/artist/4T2k9bgIoC8bbqjqiEl9vZ;https://i.scdn.co/image/82078e345e1f9ad6067f2f87fa021d22670e113c
2LUi4eKMEFKFM4awgurcSs;4Keus;67;538726;['french hip hop', 'pop urbaine', 'rap francais'];https://open.spotify.com/artist/2LUi4eKMEFKFM4awgurcSs;https://i.scdn.co/image/ab67616d0000b2734fee46d7d35d083a2dfd1d96
1fBCIkoPOPCDLUxGuWNvyo;Poison;67;1969609;['album rock', 'glam metal', 'hard rock', 'rock'];https://open.spotify.com/artist/1fBCIkoPOPCDLUxGuWNvyo;https://i.scdn.co/image/70ed0b201cafa20fc3e3cb30a916f91adbb604ed
2HOMW1liAxI3URnEq95SMS;MISSIO;67;264103;['indie poptimism', 'modern alternative rock', 'modern rock', 'rock'];https://open.spotify.com/artist/2HOMW1liAxI3URnEq95SMS;https://i.scdn.co/image/e3bf9a91513f20c2d2ef6286eb9732ef105e72ef
6prmLEyn4LfHlD9NnXWlf7;Adam Lambert;67;1032517;dance pop;https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7;https://i.scdn.co/image/9c744b4fad02cdb77042dd0e565b1898eb6c2bfa
695W5F2Ih8dYahLdjVOIoH;Christopher Cross;67;461014;['adult standards', 'album rock', 'disco', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock'];https://open.spotify.com/artist/695W5F2Ih8dYahLdjVOIoH;https://i.scdn.co/image/2852d0ce270a5a261ba625674452ace2fd7f681b
19y5MFBH7gohEdGwKM7QsP;Luther Vandross;67;1343663;['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary'];https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP;https://i.scdn.co/image/b56207f77a5f193dd195b32ef2e0448845ee354c
79Xp2rRN7wdsaTJgttdX3K;Cody Simpson;67;1236944;['australian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop'];https://open.spotify.com/artist/79Xp2rRN7wdsaTJgttdX3K;https://i.scdn.co/image/4568a8c4c69b6dbb1fc317135df71cac288371bc
2urZrEdsq72kx0UzfYN8Yv;Spandau Ballet;67;689415;['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop'];https://open.spotify.com/artist/2urZrEdsq72kx0UzfYN8Yv;https://i.scdn.co/image/3c45e8cba287ba947471687ee1bb9bd421c84937
7A9yZMTrFZcgEWAX2kBfK6;Huey Lewis & The News;67;807860;['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock'];https://open.spotify.com/artist/7A9yZMTrFZcgEWAX2kBfK6;https://i.scdn.co/image/09f7435fcbfd7f57dae159b875b4e04f49305db7
4eYnorQRhVHT2KBl2UyHHd;Vegedream;67;937097;['francoton', 'french hip hop', 'pop urbaine'];https://open.spotify.com/artist/4eYnorQRhVHT2KBl2UyHHd;https://i.scdn.co/image/eccfbda89fbab796572d45bfa5f49eecda0a0cc0
0MmnmsAuQKRFpo6vJElcaU;Amber Run;66;339925;['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern alternative rock', 'modern rock'];https://open.spotify.com/artist/0MmnmsAuQKRFpo6vJElcaU;https://i.scdn.co/image/e71b07dc7bbd654c85b3e91850218d9523940b34
0DdDnziut7wOo6cAYWVZC5;KREAM;66;103600;['big room', 'dance pop', 'deep tropical house', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'tropical house'];https://open.spotify.com/artist/0DdDnziut7wOo6cAYWVZC5;https://i.scdn.co/image/b0197ee2e329c1a5bff9363e09db45f39165b48b
5IDs1CK15HegSAhGEbSYXo;Billy Ocean;66;506238;['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new wave pop', 'soft rock', 'yacht rock'];https://open.spotify.com/artist/5IDs1CK15HegSAhGEbSYXo;https://i.scdn.co/image/c71e40591ecd321eb8226bb16f3ca795e8e8df34
7dWYWUbO68rXJOcyA7SpJk;Fort Minor;66;431853;['rap rock'];https://open.spotify.com/artist/7dWYWUbO68rXJOcyA7SpJk;https://i.scdn.co/image/d333d13b32a54c3dfdd0404eed2ed5bb435f12f7
4WnAHZz1pgl8hus8hidIRV;MHD;66;1320091;['francoton', 'french hip hop', 'pop urbaine'];https://open.spotify.com/artist/4WnAHZz1pgl8hus8hidIRV;https://i.scdn.co/image/7763b1b0a2e63ba00f0535113b82c3793970743c
1ZrBGJWLL8NiAjgNifCy90;Smith & Thell;66;38793;['swedish pop'];https://open.spotify.com/artist/1ZrBGJWLL8NiAjgNifCy90;https://i.scdn.co/image/c8c7ea50c8bbecf4b2817e054ecef59ab2064b45
4opTS86dN9uO313J9CE8xg;Skid Row;66;1511900;['album rock', 'glam metal', 'hard rock', 'metal', 'rock'];https://open.spotify.com/artist/4opTS86dN9uO313J9CE8xg;https://i.scdn.co/image/d3f45d88c4d4970b8af6b49f4d93a570a2b72f1d
3aBkeBhwadnWMWoVJ2CxJC;Rob Thomas;66;539714;['neo mellow', 'pop rock', 'post-grunge'];https://open.spotify.com/artist/3aBkeBhwadnWMWoVJ2CxJC;https://i.scdn.co/image/2a366803a05bcbefe4cae6a271cf5b091c8552d8
7b85ve82Sh36a3UAx74wut;Twisted Sister;66;1333100;['album rock', 'glam metal', 'hard rock', 'metal', 'rock'];https://open.spotify.com/artist/7b85ve82Sh36a3UAx74wut;https://i.scdn.co/image/758604f17b98e5db650adeebf9cf8cb55feda0f0
6HhnhnxLsowYuuejvku0Bz;Lartiste;66;1308631;['francoton', 'french hip hop', 'french pop', 'pop urbaine'];https://open.spotify.com/artist/6HhnhnxLsowYuuejvku0Bz;https://i.scdn.co/image/370bfb1e488e44defb4943a8d1da93087bfaf103
56x8mYvS3cyDGAi8N2FxbB;Randy Houser;66;677787;['contemporary country', 'country', 'country road', 'modern country rock', 'redneck'];https://open.spotify.com/artist/56x8mYvS3cyDGAi8N2FxbB;https://i.scdn.co/image/55884cbd57cd3aee1ca8ac67c21f50e08c9e6f38
2ySHS7UojGu20XfUPaBlyu;Devin Dawson;66;125129;['contemporary country', 'country pop', 'modern country rock'];https://open.spotify.com/artist/2ySHS7UojGu20XfUPaBlyu;https://i.scdn.co/image/0cb1fb5e8bd1afb371b40e84b904bed593e66f90
5tFRohaO5yEsuJxmMnlCO9;Barns Courtney;66;298918;['modern alternative rock', 'modern rock', 'rock'];https://open.spotify.com/artist/5tFRohaO5yEsuJxmMnlCO9;https://i.scdn.co/image/854a4f46d82e6f854b0528014ce0aeb959333aee
78YqeIji3mgAS2K1Maca6x;Dylan Scott;66;702007;['contemporary country', 'country', 'country road', 'modern country rock'];https://open.spotify.com/artist/78YqeIji3mgAS2K1Maca6x;https://i.scdn.co/image/b7c74019cb749aa2c2c1da2cd46d2e18b6f60375
46wEUZyujVrFSrdCnTKQmV;Marwa Loud;66;945728;['francoton', 'french pop', 'moroccan pop', 'pop urbaine'];https://open.spotify.com/artist/46wEUZyujVrFSrdCnTKQmV;https://i.scdn.co/image/d2d9e79e28773ca1fa5fa085b99b4d8aa267dd98
6i1GVNJCyyssRwXmnaeEFH;Syn Cole;66;156493;['big room', 'dance pop', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop edm', 'progressive electro house', 'tropical house'];https://open.spotify.com/artist/6i1GVNJCyyssRwXmnaeEFH;https://i.scdn.co/image/d4b631426542de986ab40d529a6d1886939a8cfd
382aq8Pij5V2nE2JMHMoxl;Hoodie Allen;66;657380;['indie pop rap', 'pop rap'];https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl;https://i.scdn.co/image/47a7c16119e898619c3bb7a95038172004348a08
5d1JhBfyb58upMXCZOdbQu;Phil Wickham;66;361521;['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'indiecoustica', 'world worship', 'worship'];https://open.spotify.com/artist/5d1JhBfyb58upMXCZOdbQu;https://i.scdn.co/image/d71450965e8acb38268f6c6c53677c9567a20068
0grdhNhiRLFBaFVyybqsj6;Richard Marx;66;604441;['album rock', 'mellow gold', 'new wave pop', 'soft rock'];https://open.spotify.com/artist/0grdhNhiRLFBaFVyybqsj6;https://i.scdn.co/image/45e105cbad8c0baf748952db3b2db067ce8f1fc2
3zxKH0qp3nBCuPZCZT5Vaf;Yellowcard;66;1021312;['bow pop', 'emo', 'pop punk', 'pop rock', 'post-grunge', 'socal pop punk'];https://open.spotify.com/artist/3zxKH0qp3nBCuPZCZT5Vaf;https://i.scdn.co/image/c3e1c56d9fb0c60216f3540363555029ee9d4be5
6GbCJZrI318Ybm8mY36Of5;Faith No More;66;1069961;['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock'];https://open.spotify.com/artist/6GbCJZrI318Ybm8mY36Of5;https://i.scdn.co/image/765ad08f23f828d1a850c47ac417d7be260af932
0gBvuNzrFCOVaiyKexoYMH;Todrick Hall;66;221815;['dance pop', 'pop', 'post-teen pop'];https://open.spotify.com/artist/0gBvuNzrFCOVaiyKexoYMH;https://i.scdn.co/image/ab67616d0000b273b3b1034b958f2c71e813b76b
6APm8EjxOHSYM5B4i3vT3q;MercyMe;66;992128;['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship'];https://open.spotify.com/artist/6APm8EjxOHSYM5B4i3vT3q;https://i.scdn.co/image/c4dd00a142e9fe182f17020b8d18f6c7114d83e1
78SHxLdtysAXgywQ4vE0Oa;Bush;66;1063490;['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock'];https://open.spotify.com/artist/78SHxLdtysAXgywQ4vE0Oa;https://i.scdn.co/image/cb61de5cc0fbded68b2b93aa2e3aa8b475c349c1
0FWzNDaEu9jdgcYTbcOa4F;3OH!3;66;634894;['dance pop', 'electropowerpop', 'pop', 'pop punk', 'pop rap', 'post-teen pop'];https://open.spotify.com/artist/0FWzNDaEu9jdgcYTbcOa4F;https://i.scdn.co/image/305a374cd85f4be8c8dc0aaabd06b2b45d774eab
1rSGNXhhYuWoq9BEz5DZGO;ARTY;66;141173;['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance'];https://open.spotify.com/artist/1rSGNXhhYuWoq9BEz5DZGO;https://i.scdn.co/image/0dd9c9e557858859ac5b8051092b94e5d1cd2b7b
1CF8aEN939swnuIZGFI7Hk;The Word Alive;66;225586;['melodic metalcore', 'metalcore', 'post-screamo', 'screamo', 'trancecore'];https://open.spotify.com/artist/1CF8aEN939swnuIZGFI7Hk;https://i.scdn.co/image/57b6194301437fd28386899fc6f80f8632da04dc
1zxDewzd2j1ZdSBGaYcr0y;The Outfield;66;306382;['album rock', 'mellow gold', 'new romantic', 'new wave pop', 'power pop', 'soft rock'];https://open.spotify.com/artist/1zxDewzd2j1ZdSBGaYcr0y;https://i.scdn.co/image/a15f9228f28116fa806529942dbe38e8e0123388
04abdnqPQe2N4fjztDea6z;Austin Mahone;66;1715864;['dance pop', 'pop', 'post-teen pop', 'viral pop'];https://open.spotify.com/artist/04abdnqPQe2N4fjztDea6z;https://i.scdn.co/image/9ba419c3c862a51be625a701b4863b82a6cb5b69
4Ly0KABsxlx4fNj63zJTrF;Seafret;66;439820;['folk-pop', 'indie anthem-folk', 'modern rock'];https://open.spotify.com/artist/4Ly0KABsxlx4fNj63zJTrF;https://i.scdn.co/image/208cde1f1f54516a10b5ac0773ae7c3781db2012
70TsVY28EcEUYSGG5Yw7mp;Sam Tinnesz;66;68264;['indie poptimism', 'modern rock', 'rebel blues'];https://open.spotify.com/artist/70TsVY28EcEUYSGG5Yw7mp;https://i.scdn.co/image/4f1e7f9c68bf7fc9ce27285c99e8afa816ae1394
5gxynDEKwNDgxGJmJjZyte;Steve Winwood;66;534991;['album rock', 'art rock', 'classic rock', 'country rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock'];https://open.spotify.com/artist/5gxynDEKwNDgxGJmJjZyte;https://i.scdn.co/image/6dbf1e77f98bae1bf3ea5a7af963f9aa8b86ce47
6kz53iCdBSqhQCZ21CoLcc;Culture Club;66;822622;['dance rock', 'disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop'];https://open.spotify.com/artist/6kz53iCdBSqhQCZ21CoLcc;https://i.scdn.co/image/56bdedf9264083a52f8bebd71e61738e0e5554e7
2I9SLklAOG0vdMiUUMNxRl;88GLAM;66;266736;['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'toronto rap', 'trap', 'trap soul', 'underground hip hop', 'vapor trap'];https://open.spotify.com/artist/2I9SLklAOG0vdMiUUMNxRl;https://i.scdn.co/image/163890c802f7c776e72e39050d3f0c927af833dc
40xbWSB4JPdOkRyuTDy1oP;Nicole Scherzinger;66;1454883;['dance pop', 'electropop', 'europop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary'];https://open.spotify.com/artist/40xbWSB4JPdOkRyuTDy1oP;https://i.scdn.co/image/fe101b8159bae89f1e97c55a96af263852a5513a
6WkUZyqghQei2G809wMKuZ;Yung Bans;66;433077;['rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap'];https://open.spotify.com/artist/6WkUZyqghQei2G809wMKuZ;https://i.scdn.co/image/bbcb9f2b044fc9f20fc8fca4c82c2a3ced7e53f2
6jTnHxhb6cDCaCu4rdvsQ0;Hot Chelle Rae;66;458344;['dance pop', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'viral pop'];https://open.spotify.com/artist/6jTnHxhb6cDCaCu4rdvsQ0;https://i.scdn.co/image/3d4f1f69332b73b6e9bd4f38f701ea7a1a793dc2
2ekjTXgjxbWwBX5lTAj4DU;Eric Carmen;65;158459;['adult standards', 'album rock', 'bubblegum pop', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock'];https://open.spotify.com/artist/2ekjTXgjxbWwBX5lTAj4DU;https://i.scdn.co/image/a3df5b1eb9e7feb36230b8674626dd51d2bdc839
157L8iTHgbdrKVxdQEXluh;Lost Sky;65;47749;['bass trap', 'gaming edm', 'traprun'];https://open.spotify.com/artist/157L8iTHgbdrKVxdQEXluh;https://i.scdn.co/image/9f25324e612595e1aa1b8ca1dd4fdacaa2775fb1
4cSYNpczcvTUpnPMFDLsIc;Tungevaag & Raaban;65;375932;['big room', 'dance pop', 'deep pop edm', 'edm', 'norwegian pop', 'tropical house'];https://open.spotify.com/artist/4cSYNpczcvTUpnPMFDLsIc;https://i.scdn.co/image/9c751747b7edbde5ee6576b70f525a2d2aa7bae0
0hprEC0nsWuQPSHag1O2Vi;Gareth Emery;65;222529;['big room', 'edm', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance'];https://open.spotify.com/artist/0hprEC0nsWuQPSHag1O2Vi;https://i.scdn.co/image/42efd63d01eb2314e2e6a6bf37869d672e929214
5sD1ZLf2dGQ9gQ3YJl1eAd;Blind Melon;65;696171;['alternative metal', 'alternative rock', 'blues rock', 'classic rock', 'grunge', 'pop rock', 'post-grunge', 'rock'];https://open.spotify.com/artist/5sD1ZLf2dGQ9gQ3YJl1eAd;https://i.scdn.co/image/c52d2f3a16b4168a0bc9d1cb9939352dd4ebc397
2Osj5g9VkHReOlZgfoEQao;estraden;65;14910;['swedish pop'];https://open.spotify.com/artist/2Osj5g9VkHReOlZgfoEQao;https://i.scdn.co/image/fe8dbca25492df5fac111a9284add9ed4029401c
4CYeVo5iZbtYGBN4Isc3n6;Dio;65;1313303;['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal'];https://open.spotify.com/artist/4CYeVo5iZbtYGBN4Isc3n6;https://i.scdn.co/image/1cfd898d7f1eedf88c520ba373c2b448189db4f3
2PCUhxD40qlMqsKHjTZD2e;Parachute;65;502613;['acoustic pop', 'charlottesville indie', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop'];https://open.spotify.com/artist/2PCUhxD40qlMqsKHjTZD2e;https://i.scdn.co/image/407429be97cb0ea1a81aa98032f30d8fb9af6d83
6p5JxpTc7USNnBnLzctyd4;Phillip Phillips;65;767472;['folk-pop', 'neo mellow', 'pop rock'];https://open.spotify.com/artist/6p5JxpTc7USNnBnLzctyd4;https://i.scdn.co/image/7a6325d8923b3d58167b807d6cd988f986777e3b
2EFpb61Lpi0l5ldOiqbZkK;Landy;65;265198;['francoton', 'french hip hop', 'pop urbaine', 'rap francais'];https://open.spotify.com/artist/2EFpb61Lpi0l5ldOiqbZkK;https://i.scdn.co/image/17f35eeccc36f2c016366546e9eda50d353604d6
7lDVEkjIURPMyUYwoQRrpw;Ryan Hurd;65;82725;['contemporary country', 'country pop'];https://open.spotify.com/artist/7lDVEkjIURPMyUYwoQRrpw;https://i.scdn.co/image/48a846e8d6ad24bea1407e9175ad8c35d69061dd
2lRH2dgU5Kk4Bc5phmII4T;LANCO;65;331491;['contemporary country', 'country pop', 'modern country rock'];https://open.spotify.com/artist/2lRH2dgU5Kk4Bc5phmII4T;https://i.scdn.co/image/e5069b65db94b06a7542771b3e639faabd69a42d
02A3cEvlLLCbIMVDrK2GHV;Starley;65;91783;['aussietronica', 'tropical house'];https://open.spotify.com/artist/02A3cEvlLLCbIMVDrK2GHV;https://i.scdn.co/image/f9afdada8501f1e368bfb0230ff0a0bcbb6789d5
0dEvJpkqhrcn64d3oI8v79;Barenaked Ladies;65;452721;['canadian pop', 'canadian rock', 'comic', 'pop rock', 'post-grunge'];https://open.spotify.com/artist/0dEvJpkqhrcn64d3oI8v79;https://i.scdn.co/image/fcf997eead1c14e37541e618c57ca7c863714de1
3XINWZaloea97SIRiyTJxX;DubVision;65;230053;['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house'];https://open.spotify.com/artist/3XINWZaloea97SIRiyTJxX;https://i.scdn.co/image/90a81a6b92a7990191474fc7b15e29e05d90ca0e
5ojhEavq6altxW8fWIlLum;Escape the Fate;65;844764;['alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo'];https://open.spotify.com/artist/5ojhEavq6altxW8fWIlLum;https://i.scdn.co/image/160fe4e128a44eb95a88723c7ec7c1d89b87038d
1Tsag5J854qxeOo2apszug;Silverstein;65;440327;['canadian post-hardcore', 'canadian rock', 'emo', 'metalcore', 'pop punk', 'post-hardcore', 'screamo'];https://open.spotify.com/artist/1Tsag5J854qxeOo2apszug;https://i.scdn.co/image/08db3db3a4b07a0414d0fce99f431e0da059f424
5aMmmNxw4vgpc5XC6hK0zp;The Calling;65;485794;['neo mellow', 'pop rock', 'post-grunge'];https://open.spotify.com/artist/5aMmmNxw4vgpc5XC6hK0zp;https://i.scdn.co/image/b9a3bac3720323ae7f1b4f1232e3ed14671aa1e4
08ct2eZF5lUPdJpHwNKWof;Hootie & The Blowfish;65;601348;['mellow gold', 'neo mellow', 'pop rock', 'post-grunge'];https://open.spotify.com/artist/08ct2eZF5lUPdJpHwNKWof;https://i.scdn.co/image/a28eacd627e9ec416531d7eb3a7e72374181ce43
5yhxqYI0JBwUKfXpSEjiM8;Jamey Johnson;65;326897;['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'redneck'];https://open.spotify.com/artist/5yhxqYI0JBwUKfXpSEjiM8;https://i.scdn.co/image/29cd087e422b07509788350d597b1efe0f4606b2
6KO6G41BBLTDNYOLefWTMU;P.O.D.;65;1201389;['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock'];https://open.spotify.com/artist/6KO6G41BBLTDNYOLefWTMU;https://i.scdn.co/image/0b0147626daf81e68cceacabcdd3ee53d4f2460d
0XHiH53dHrvbwfjYM7en7I;Chris Cornell;65;1228612;['alternative metal', 'alternative rock', 'grunge', 'post-grunge', 'rock'];https://open.spotify.com/artist/0XHiH53dHrvbwfjYM7en7I;https://i.scdn.co/image/85eb1c9e95d3b74bd7304e8b89d7c48601f07845
6BMhCQJYHxxKAeqYS1p5rY;Hinder;64;1126688;['alternative metal', 'nu metal', 'pop rock', 'post-grunge'];https://open.spotify.com/artist/6BMhCQJYHxxKAeqYS1p5rY;https://i.scdn.co/image/63a598d126200b22680e8793edff9044c1e86ec2
6rqU9HQ57NYGBnBzbrY3a4;Paul Young;64;489860;['album rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop'];https://open.spotify.com/artist/6rqU9HQ57NYGBnBzbrY3a4;https://i.scdn.co/image/fe3b4a1cf19d63a030ffc7d7437201b38a0c6e72
7LIy7KinYq7a83dUH6kvxT;Zayde Wølf;64;141157;['modern alternative rock', 'rebel blues'];https://open.spotify.com/artist/7LIy7KinYq7a83dUH6kvxT;https://i.scdn.co/image/19755f5f868ddb948c4b182816c3acbd7d19f6cc
01crEa9G3pNpXZ5m7wuHOk;Red;64;566954;['alternative metal', 'christian alternative rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock'];https://open.spotify.com/artist/01crEa9G3pNpXZ5m7wuHOk;https://i.scdn.co/image/121be9cfcc2e0f9146379ebf91563d7565be3261
7kyIBL1EYouLqC8vw7IOui;L'Algérino;64;798480;['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap algerien', 'rap marseille'];https://open.spotify.com/artist/7kyIBL1EYouLqC8vw7IOui;https://i.scdn.co/image/bd5d7540bef31a03c588143a66db0df5b04c4c21
36jaGQtMj5UWD0eO1fCVdD;Joel Adams;64;125734;['australian pop'];https://open.spotify.com/artist/36jaGQtMj5UWD0eO1fCVdD;https://i.scdn.co/image/32b8a737ac1a4c8b1f8cd4d895e2c1edf60adc36
6S58b0fr8TkWrEHOH4tRVu;Switchfoot;64;515244;['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'post-grunge', 'worship'];https://open.spotify.com/artist/6S58b0fr8TkWrEHOH4tRVu;https://i.scdn.co/image/d8956400c14da719db43408d67eabde06a0fa2e9
1dLWg6m8RRhizsdqJbhyj3;Quiet Riot;64;918869;['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock'];https://open.spotify.com/artist/1dLWg6m8RRhizsdqJbhyj3;https://i.scdn.co/image/2639448c11dfe54f33fd747f44093bb4aea936e0
6e8OTLDQpaz1Tl2GEaxsNj;Matthew West;64;532576;['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship'];https://open.spotify.com/artist/6e8OTLDQpaz1Tl2GEaxsNj;https://i.scdn.co/image/6eb412f19653f9555ef5d920e7461fac54dbdd4a
2yEkZBBjhzKzt6LF5XMaFi;Blue;64;321134;['boy band', 'dance pop', 'europop'];https://open.spotify.com/artist/2yEkZBBjhzKzt6LF5XMaFi;https://i.scdn.co/image/c5c1906fa50e377806b4f9dd1f7efa86561372e2
6WGE3kO8ULME2ErBcOksSR;KAAZE;64;104385;['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'sky room'];https://open.spotify.com/artist/6WGE3kO8ULME2ErBcOksSR;https://i.scdn.co/image/fc985b5c83042b0ae8a95eb9cf99f41befe3696f
4uiMn2g0pgTrhN096QJhbp;Borgeous;64;515864;['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house'];https://open.spotify.com/artist/4uiMn2g0pgTrhN096QJhbp;https://i.scdn.co/image/92eeeac5c31361d80efea2b83b2ed83a21c0400d
7x3eTVPlBiPjXHn3qotY86;KeBlack;64;719942;['francoton', 'french hip hop', 'french pop', 'pop urbaine'];https://open.spotify.com/artist/7x3eTVPlBiPjXHn3qotY86;https://i.scdn.co/image/fdfee99ba34918e5e0de45ecb702dce089c14969
5SHxzwjek1Pipl1Yk11UHv;Tom Grennan;64;172097;['indie anthem-folk', 'modern rock'];https://open.spotify.com/artist/5SHxzwjek1Pipl1Yk11UHv;https://i.scdn.co/image/2f212370d84a08f624a9f2959e5612b787eae93e
2C2sVVXanbOpymYBMpsi89;The Cab;64;452212;['modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop', 'vegas indie', 'viral pop'];https://open.spotify.com/artist/2C2sVVXanbOpymYBMpsi89;https://i.scdn.co/image/ff6eb786aff45ab50e9820fe39f359656640888e
52qKfVcIV4GS8A8Vay2xtt;Ice Nine Kills;64;304886;['melodic metalcore', 'metalcore', 'post-screamo', 'screamo'];https://open.spotify.com/artist/52qKfVcIV4GS8A8Vay2xtt;https://i.scdn.co/image/bb19b2524e1462e4fd52abf58ef0a2f7c4f64595
0vWCyXMrrvMlCcepuOJaGI;Boys Like Girls;64;847693;['neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop'];https://open.spotify.com/artist/0vWCyXMrrvMlCcepuOJaGI;https://i.scdn.co/image/98255bba79d0fc188644801b8fd551f2623df32b
0Raaw7kr1Vzat4ZvHzjsJR;I DONT KNOW HOW BUT THEY FOUND ME;64;419248;['indie pop', 'modern alternative rock', 'modern rock'];https://open.spotify.com/artist/0Raaw7kr1Vzat4ZvHzjsJR;https://i.scdn.co/image/9ccb7ad9fafd1ee2114e9d3881f52610bd9e8c44
4tususHNaR68xdgLstlGBA;Of Mice & Men;64;922447;['melodic metalcore', 'metalcore', 'post-screamo', 'screamo'];https://open.spotify.com/artist/4tususHNaR68xdgLstlGBA;https://i.scdn.co/image/6de7371de35e2fcc5971c500b7e7e3907910db5a
